DateTime,Number of sales,Average USD,Sales USD,Active market wallets,Unique buyers
2017-11-16,0.0,0.0,0.0,0.0,0.0
2017-11-17,0.0,0.0,0.0,0.0,0.0
2017-11-18,0.0,0.0,0.0,0.0,0.0
2017-11-19,0.0,0.0,0.0,0.0,0.0
2017-11-20,0.0,0.0,0.0,0.0,0.0
2017-11-21,0.0,0.0,0.0,0.0,0.0
2017-11-22,0.0,0.0,0.0,0.0,0.0
2017-11-23,0.0,0.0,0.0,0.0,0.0
2017-11-24,0.0,0.0,0.0,0.0,0.0
2017-11-25,0.0,0.0,0.0,0.0,0.0
2017-11-26,0.0,0.0,0.0,0.0,0.0
2017-11-27,0.0,0.0,0.0,0.0,0.0
2017-11-28,0.0,0.0,0.0,0.0,0.0
2017-11-29,0.0,0.0,0.0,0.0,0.0
2017-11-30,0.0,0.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.0,0.0
2017-12-02,0.0,0.0,0.0,0.0,0.0
2017-12-03,0.0,0.0,0.0,0.0,0.0
2017-12-04,0.0,0.0,0.0,0.0,0.0
2017-12-05,0.0,0.0,0.0,0.0,0.0
2017-12-06,0.0,0.0,0.0,0.0,0.0
2017-12-07,0.0,0.0,0.0,0.0,0.0
2017-12-08,0.0,0.0,0.0,0.0,0.0
2017-12-09,0.0,0.0,0.0,0.0,0.0
2017-12-10,0.0,0.0,0.0,0.0,0.0
2017-12-11,0.0,0.0,0.0,0.0,0.0
2017-12-12,0.0,0.0,0.0,0.0,0.0
2017-12-13,0.0,0.0,0.0,0.0,0.0
2017-12-14,0.0,0.0,0.0,0.0,0.0
2017-12-15,90.0,118.47,10662.0,15.0,14.0
2017-12-16,4543.0,118.8,539686.82,266.0,265.0
2017-12-17,2276.0,118.13,268866.44,191.0,190.0
2017-12-18,1444.0,129.9,187580.8,184.0,183.0
2017-12-19,1472.0,133.81,196968.67,145.0,144.0
2017-12-20,4349.0,140.42,610682.1,292.0,291.0
2017-12-21,5248.0,173.22,909049.03,512.0,511.0
2017-12-22,6573.0,279.03,1834069.83,501.0,500.0
2017-12-23,3417.0,600.31,2051256.31,525.0,524.0
2017-12-24,1967.0,736.98,1449640.86,426.0,425.0
2017-12-25,1436.0,1236.11,1775056.72,370.0,369.0
2017-12-26,763.0,1147.44,875497.76,299.0,298.0
2017-12-27,374.0,1425.51,533141.3,180.0,179.0
2017-12-28,222.0,1283.53,284943.44,110.0,109.0
2017-12-29,98.0,2280.63,223502.07,68.0,67.0
2017-12-30,38.0,1783.86,67786.5,29.0,28.0
2017-12-31,28.0,2969.17,83136.86,17.0,16.0
2018-01-01,7.0,3713.49,25994.41,8.0,7.0
2018-01-02,10.0,10398.92,103989.19,2.0,1.0
2018-01-03,3.0,25595.62,76786.85,2.0,1.0
2018-01-04,0.0,0.0,0.0,0.0,0.0
2018-01-05,0.0,0.0,0.0,0.0,0.0
2018-01-06,0.0,0.0,0.0,0.0,0.0
2018-01-07,0.0,0.0,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0,0.0,0.0
2018-01-09,0.0,0.0,0.0,0.0,0.0
2018-01-10,0.0,0.0,0.0,0.0,0.0
2018-01-11,0.0,0.0,0.0,0.0,0.0
2018-01-12,0.0,0.0,0.0,0.0,0.0
2018-01-13,0.0,0.0,0.0,0.0,0.0
2018-01-14,0.0,0.0,0.0,0.0,0.0
2018-01-15,0.0,0.0,0.0,0.0,0.0
2018-01-16,0.0,0.0,0.0,0.0,0.0
2018-01-17,0.0,0.0,0.0,0.0,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.0,0.0,0.0,0.0,0.0
2018-01-20,0.0,0.0,0.0,0.0,0.0
2018-01-21,0.0,0.0,0.0,0.0,0.0
2018-01-22,0.0,0.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0,0.0,0.0
2018-01-24,0.0,0.0,0.0,0.0,0.0
2018-01-25,0.0,0.0,0.0,0.0,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0
2018-01-27,0.0,0.0,0.0,0.0,0.0
2018-01-28,0.0,0.0,0.0,0.0,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.0,0.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0
2018-02-02,0.0,0.0,0.0,0.0,0.0
2018-02-03,0.0,0.0,0.0,0.0,0.0
2018-02-04,0.0,0.0,0.0,0.0,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0
2018-02-10,0.0,0.0,0.0,0.0,0.0
2018-02-11,0.0,0.0,0.0,0.0,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0
2018-02-17,0.0,0.0,0.0,0.0,0.0
2018-02-18,0.0,0.0,0.0,0.0,0.0
2018-02-19,0.0,0.0,0.0,0.0,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0
2018-02-21,0.0,0.0,0.0,0.0,0.0
2018-02-22,0.0,0.0,0.0,0.0,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0
2018-02-24,0.0,0.0,0.0,0.0,0.0
2018-02-25,0.0,0.0,0.0,0.0,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0
2018-03-02,0.0,0.0,0.0,0.0,0.0
2018-03-03,0.0,0.0,0.0,0.0,0.0
2018-03-04,0.0,0.0,0.0,0.0,0.0
2018-03-05,0.0,0.0,0.0,0.0,0.0
2018-03-06,0.0,0.0,0.0,0.0,0.0
2018-03-07,0.0,0.0,0.0,0.0,0.0
2018-03-08,0.0,0.0,0.0,0.0,0.0
2018-03-09,0.0,0.0,0.0,0.0,0.0
2018-03-10,0.0,0.0,0.0,0.0,0.0
2018-03-11,0.0,0.0,0.0,0.0,0.0
2018-03-12,0.0,0.0,0.0,0.0,0.0
2018-03-13,0.0,0.0,0.0,0.0,0.0
2018-03-14,0.0,0.0,0.0,0.0,0.0
2018-03-15,0.0,0.0,0.0,0.0,0.0
2018-03-16,0.0,0.0,0.0,0.0,0.0
2018-03-17,0.0,0.0,0.0,0.0,0.0
2018-03-18,0.0,0.0,0.0,0.0,0.0
2018-03-19,39.0,420.2,16387.63,20.0,18.0
2018-03-20,169.0,1012.9,171180.57,73.0,50.0
2018-03-21,74.0,2882.43,213299.91,51.0,31.0
2018-03-22,56.0,1661.69,93054.81,54.0,30.0
2018-03-23,52.0,4871.78,253332.66,45.0,22.0
2018-03-24,63.0,1265.06,79698.49,41.0,25.0
2018-03-25,36.0,1596.08,57458.73,27.0,16.0
2018-03-26,35.0,1490.35,52162.22,35.0,20.0
2018-03-27,41.0,1082.36,44376.73,31.0,17.0
2018-03-28,84.0,1785.64,149993.44,37.0,23.0
2018-03-29,40.0,1234.6,49383.87,23.0,18.0
2018-03-30,75.0,2290.25,171768.82,29.0,19.0
2018-03-31,45.0,939.53,42278.83,32.0,18.0
2018-04-01,54.0,814.99,44009.51,21.0,14.0
2018-04-02,31.0,961.14,29795.48,19.0,16.0
2018-04-03,41.0,1025.17,42032.01,31.0,22.0
2018-04-04,16.0,1101.16,17618.48,18.0,6.0
2018-04-05,29.0,1003.19,29092.63,21.0,12.0
2018-04-06,19.0,1366.36,25960.75,17.0,10.0
2018-04-07,20.0,1005.47,20109.37,19.0,11.0
2018-04-08,45.0,573.03,25786.48,19.0,15.0
2018-04-09,19.0,729.92,13868.54,18.0,8.0
2018-04-10,19.0,968.26,18396.85,18.0,10.0
2018-04-11,23.0,1216.73,27984.72,21.0,8.0
2018-04-12,12.0,869.95,10439.44,16.0,8.0
2018-04-13,21.0,1477.38,31024.9,24.0,11.0
2018-04-14,19.0,1982.83,37673.7,23.0,15.0
2018-04-15,39.0,1450.78,56580.48,20.0,11.0
2018-04-16,11.0,1344.37,14788.07,19.0,10.0
2018-04-17,20.0,1391.71,27834.13,20.0,12.0
2018-04-18,13.0,2356.05,30628.6,24.0,12.0
2018-04-19,15.0,1278.22,19173.34,22.0,11.0
2018-04-20,9.0,833.44,7500.98,16.0,8.0
2018-04-21,6.0,2321.39,13928.33,11.0,6.0
2018-04-22,23.0,1223.49,28140.18,18.0,7.0
2018-04-23,21.0,1767.88,37125.47,27.0,16.0
2018-04-24,22.0,1907.06,41955.39,21.0,10.0
2018-04-25,17.0,2040.68,34691.63,18.0,8.0
2018-04-26,17.0,1536.19,26115.24,23.0,11.0
2018-04-27,14.0,1536.5,21511.04,14.0,8.0
2018-04-28,7.0,1909.66,13367.65,10.0,6.0
2018-04-29,19.0,1712.66,32540.59,24.0,15.0
2018-04-30,39.0,1743.58,67999.7,38.0,23.0
2018-05-01,33.0,1220.85,40288.14,28.0,17.0
2018-05-02,38.0,1637.95,62242.28,28.0,18.0
2018-05-03,21.0,2009.46,42198.63,32.0,18.0
2018-05-04,23.0,1765.08,40596.74,25.0,15.0
2018-05-05,16.0,2108.28,33732.47,15.0,6.0
2018-05-06,10.0,1605.3,16053.04,14.0,6.0
2018-05-07,10.0,1380.35,13803.46,9.0,5.0
2018-05-08,18.0,1934.96,34829.2,24.0,14.0
2018-05-09,13.0,1637.79,21291.27,16.0,10.0
2018-05-10,18.0,1384.62,24923.22,18.0,9.0
2018-05-11,8.0,1018.51,8148.04,12.0,6.0
2018-05-12,5.0,2250.68,11253.38,8.0,4.0
2018-05-13,10.0,2183.21,21832.09,16.0,10.0
2018-05-14,4.0,1375.66,5502.66,8.0,4.0
2018-05-15,4.0,1066.37,4265.47,4.0,2.0
2018-05-16,6.0,1060.74,6364.44,8.0,4.0
2018-05-17,13.0,1071.26,13926.37,11.0,6.0
2018-05-18,4.0,839.71,3358.82,6.0,3.0
2018-05-19,7.0,1351.44,9460.06,10.0,5.0
2018-05-20,12.0,1846.88,22162.58,10.0,5.0
2018-05-21,5.0,1114.09,5570.45,7.0,4.0
2018-05-22,4.0,870.85,3483.41,7.0,4.0
2018-05-23,6.0,1105.65,6633.91,9.0,5.0
2018-05-24,6.0,674.73,4048.37,10.0,5.0
2018-05-25,11.0,1219.32,13412.57,16.0,8.0
2018-05-26,9.0,1074.22,9668.02,8.0,3.0
2018-05-27,6.0,758.51,4551.04,8.0,5.0
2018-05-28,19.0,883.54,16787.33,15.0,8.0
2018-05-29,6.0,690.68,4144.09,8.0,5.0
2018-05-30,9.0,2148.63,19337.67,12.0,7.0
2018-05-31,11.0,1207.92,13287.11,13.0,9.0
2018-06-01,7.0,874.32,6120.27,10.0,6.0
2018-06-02,9.0,2032.78,18295.02,9.0,5.0
2018-06-03,1.0,1540.63,1540.63,2.0,1.0
2018-06-04,5.0,2570.88,12854.41,9.0,4.0
2018-06-05,23.0,1225.85,28194.53,18.0,7.0
2018-06-06,17.0,1571.95,26723.17,20.0,8.0
2018-06-07,20.0,1359.21,27184.13,22.0,10.0
2018-06-08,14.0,1539.46,21552.49,14.0,6.0
2018-06-09,4.0,1795.68,7182.72,8.0,4.0
2018-06-10,6.0,2839.26,17035.54,10.0,4.0
2018-06-11,15.0,1093.87,16408.04,14.0,6.0
2018-06-12,13.0,965.72,12554.36,17.0,9.0
2018-06-13,23.0,801.67,18438.37,21.0,15.0
2018-06-14,23.0,1256.79,28906.22,23.0,14.0
2018-06-15,23.0,775.84,17844.22,20.0,11.0
2018-06-16,10.0,943.13,9431.27,14.0,7.0
2018-06-17,33.0,972.83,32103.26,29.0,13.0
2018-06-18,72.0,920.12,66248.74,46.0,26.0
2018-06-19,36.0,1765.63,63562.8,36.0,16.0
2018-06-20,15.0,1478.32,22174.85,18.0,12.0
2018-06-21,16.0,2046.29,32740.6,20.0,9.0
2018-06-22,12.0,1365.7,16388.42,16.0,6.0
2018-06-23,20.0,1196.82,23936.4,25.0,11.0
2018-06-24,22.0,1297.04,28534.95,25.0,11.0
2018-06-25,18.0,905.21,16293.78,19.0,11.0
2018-06-26,14.0,809.84,11337.71,19.0,8.0
2018-06-27,15.0,1138.86,17082.83,18.0,9.0
2018-06-28,11.0,2063.42,22697.63,13.0,6.0
2018-06-29,22.0,1518.13,33398.85,20.0,8.0
2018-06-30,7.0,1811.58,12681.03,14.0,7.0
2018-07-01,3.0,820.0,2459.99,6.0,3.0
2018-07-02,9.0,1130.82,10177.35,12.0,5.0
2018-07-03,9.0,1009.0,9081.03,10.0,4.0
2018-07-04,17.0,4816.71,81884.14,19.0,9.0
2018-07-05,4.0,990.64,3962.57,7.0,4.0
2018-07-06,3.0,1601.55,4804.64,6.0,3.0
2018-07-07,5.0,744.67,3723.36,5.0,3.0
2018-07-08,3.0,1009.22,3027.67,5.0,3.0
2018-07-09,7.0,1203.99,8427.92,11.0,6.0
2018-07-10,4.0,2739.98,10959.9,6.0,3.0
2018-07-11,9.0,2308.14,20773.23,10.0,5.0
2018-07-12,5.0,3113.53,15567.66,10.0,5.0
2018-07-13,13.0,1606.31,20882.07,17.0,11.0
2018-07-14,2.0,915.92,1831.84,4.0,2.0
2018-07-15,11.0,923.27,10156.0,8.0,4.0
2018-07-16,9.0,3079.91,27719.16,14.0,7.0
2018-07-17,15.0,956.02,14340.31,13.0,7.0
2018-07-18,18.0,1175.3,21155.43,19.0,12.0
2018-07-19,12.0,1362.18,16346.14,18.0,9.0
2018-07-20,7.0,921.62,6451.32,9.0,5.0
2018-07-21,6.0,1297.23,7783.37,12.0,6.0
2018-07-22,22.0,1487.76,32730.72,27.0,15.0
2018-07-23,11.0,1814.0,19953.99,17.0,8.0
2018-07-24,16.0,2015.43,32246.81,26.0,15.0
2018-07-25,13.0,1333.15,17331.0,20.0,12.0
2018-07-26,19.0,881.78,16753.83,13.0,7.0
2018-07-27,19.0,1218.8,23157.24,15.0,9.0
2018-07-28,4.0,2362.32,9449.28,7.0,4.0
2018-07-29,5.0,864.24,4321.18,5.0,3.0
2018-07-30,17.0,1461.95,24853.09,20.0,10.0
2018-07-31,9.0,1010.24,9092.13,10.0,6.0
2018-08-01,12.0,901.19,10814.28,18.0,10.0
2018-08-02,5.0,1224.21,6121.06,9.0,4.0
2018-08-03,9.0,1000.58,9005.2,15.0,8.0
2018-08-04,4.0,724.79,2899.15,6.0,3.0
2018-08-05,6.0,681.96,4091.75,9.0,4.0
2018-08-06,6.0,882.31,5293.85,10.0,6.0
2018-08-07,19.0,1063.94,20214.87,21.0,11.0
2018-08-08,6.0,1076.22,6457.3,10.0,6.0
2018-08-09,4.0,1005.64,4022.54,7.0,3.0
2018-08-10,7.0,907.11,6349.78,11.0,6.0
2018-08-11,5.0,654.57,3272.84,8.0,4.0
2018-08-12,4.0,780.26,3121.03,7.0,4.0
2018-08-13,16.0,670.12,10721.85,17.0,9.0
2018-08-14,5.0,1410.35,7051.77,8.0,4.0
2018-08-15,13.0,633.91,8240.81,13.0,7.0
2018-08-16,5.0,495.86,2479.29,7.0,4.0
2018-08-17,10.0,677.77,6777.67,10.0,4.0
2018-08-18,14.0,1046.3,14648.18,17.0,8.0
2018-08-19,2.0,944.2,1888.4,4.0,2.0
2018-08-20,9.0,620.07,5580.63,9.0,5.0
2018-08-21,14.0,854.87,11968.21,14.0,8.0
2018-08-22,4.0,495.3,1981.22,6.0,3.0
2018-08-23,16.0,397.77,6364.37,8.0,5.0
2018-08-24,16.0,668.48,10695.75,15.0,10.0
2018-08-25,22.0,634.08,13949.77,15.0,11.0
2018-08-26,7.0,546.49,3825.41,9.0,4.0
2018-08-27,17.0,800.27,13604.58,20.0,13.0
2018-08-28,26.0,493.43,12829.15,20.0,12.0
2018-08-29,16.0,789.97,12639.48,24.0,13.0
2018-08-30,14.0,610.64,8548.92,13.0,9.0
2018-08-31,24.0,776.02,18624.54,32.0,19.0
2018-09-01,17.0,869.15,14775.48,20.0,13.0
2018-09-02,11.0,693.76,7631.37,16.0,9.0
2018-09-03,22.0,1099.01,24178.3,22.0,11.0
2018-09-04,22.0,768.12,16898.62,18.0,10.0
2018-09-05,36.0,744.68,26808.66,26.0,13.0
2018-09-06,26.0,663.72,17256.76,25.0,13.0
2018-09-07,22.0,713.16,15689.62,26.0,15.0
2018-09-08,12.0,706.26,8475.09,14.0,9.0
2018-09-09,20.0,739.41,14788.14,20.0,11.0
2018-09-10,27.0,4186.76,113042.42,18.0,7.0
2018-09-11,20.0,981.43,19628.64,19.0,11.0
2018-09-12,131.0,694.2,90939.78,62.0,23.0
2018-09-13,142.0,940.12,133496.69,76.0,28.0
2018-09-14,71.0,1561.63,110875.5,43.0,23.0
2018-09-15,52.0,1370.32,71256.72,39.0,16.0
2018-09-16,75.0,1910.94,143320.59,50.0,27.0
2018-09-17,23.0,1834.98,42204.48,28.0,13.0
2018-09-18,29.0,2153.91,62463.53,32.0,15.0
2018-09-19,49.0,1859.12,91097.03,19.0,10.0
2018-09-20,43.0,1708.43,73462.36,36.0,19.0
2018-09-21,41.0,1248.98,51208.25,38.0,18.0
2018-09-22,11.0,1343.11,14774.17,16.0,9.0
2018-09-23,111.0,1396.0,154955.83,65.0,23.0
2018-09-24,25.0,2123.29,53082.15,29.0,15.0
2018-09-25,18.0,1343.21,24177.79,16.0,9.0
2018-09-26,22.0,1237.0,27213.95,24.0,14.0
2018-09-27,14.0,2308.29,32316.05,22.0,11.0
2018-09-28,13.0,1509.12,19618.51,21.0,12.0
2018-09-29,21.0,2273.57,47744.95,22.0,15.0
2018-09-30,8.0,1964.72,15717.78,13.0,7.0
2018-10-01,12.0,3392.55,40710.56,14.0,9.0
2018-10-02,28.0,1633.21,45729.95,20.0,9.0
2018-10-03,48.0,2667.28,128029.4,33.0,22.0
2018-10-04,26.0,3259.68,84751.71,31.0,16.0
2018-10-05,47.0,1449.78,68139.88,34.0,20.0
2018-10-06,19.0,1817.41,34530.72,21.0,12.0
2018-10-07,23.0,2055.88,47285.17,29.0,14.0
2018-10-08,28.0,1317.26,36883.35,23.0,13.0
2018-10-09,30.0,1631.45,48943.56,26.0,15.0
2018-10-10,33.0,1783.74,58863.3,35.0,20.0
2018-10-11,49.0,2012.1,98593.02,49.0,27.0
2018-10-12,38.0,3324.68,126337.9,43.0,20.0
2018-10-13,39.0,2605.27,101605.72,42.0,21.0
2018-10-14,24.0,1901.29,45630.89,22.0,11.0
2018-10-15,15.0,3574.44,53616.54,18.0,10.0
2018-10-16,15.0,1494.86,22422.84,15.0,8.0
2018-10-17,28.0,2039.04,57093.21,30.0,15.0
2018-10-18,6.0,10150.43,60902.55,10.0,5.0
2018-10-19,13.0,3188.22,41446.84,17.0,8.0
2018-10-20,6.0,4731.28,28387.66,12.0,6.0
2018-10-21,9.0,2381.69,21435.17,15.0,8.0
2018-10-22,21.0,7575.87,159093.29,25.0,15.0
2018-10-23,36.0,1951.01,70236.45,36.0,24.0
2018-10-24,29.0,2324.91,67422.47,34.0,18.0
2018-10-25,16.0,1681.42,26902.75,19.0,11.0
2018-10-26,9.0,2770.63,24935.68,15.0,7.0
2018-10-27,25.0,1150.64,28766.11,24.0,14.0
2018-10-28,10.0,3668.66,36686.62,14.0,10.0
2018-10-29,16.0,2500.68,40010.87,23.0,13.0
2018-10-30,23.0,4310.94,99151.52,28.0,14.0
2018-10-31,11.0,993.45,10927.94,12.0,7.0
2018-11-01,25.0,1603.25,40081.29,33.0,15.0
2018-11-02,33.0,1699.06,56068.83,23.0,12.0
2018-11-03,16.0,1385.84,22173.46,17.0,8.0
2018-11-04,16.0,1579.73,25275.7,19.0,9.0
2018-11-05,26.0,9238.34,240196.91,23.0,18.0
2018-11-06,41.0,1583.15,64909.14,31.0,22.0
2018-11-07,29.0,2806.17,81379.02,32.0,20.0
2018-11-08,30.0,2826.14,84784.12,38.0,21.0
2018-11-09,33.0,1205.73,39789.01,21.0,17.0
2018-11-10,15.0,2253.74,33806.15,11.0,7.0
2018-11-11,25.0,7049.94,176248.57,24.0,16.0
2018-11-12,13.0,4275.35,55579.59,19.0,10.0
2018-11-13,51.0,2105.33,107371.83,36.0,22.0
2018-11-14,37.0,2676.78,99040.81,48.0,27.0
2018-11-15,26.0,2586.43,67247.3,28.0,16.0
2018-11-16,22.0,2064.48,45418.54,23.0,12.0
2018-11-17,15.0,1215.03,18225.39,21.0,13.0
2018-11-18,13.0,2201.62,28621.0,20.0,12.0
2018-11-19,29.0,2671.44,77471.62,27.0,15.0
2018-11-20,18.0,1861.83,33512.87,16.0,10.0
2018-11-21,9.0,1566.27,14096.44,16.0,8.0
2018-11-22,21.0,1127.17,23670.53,27.0,13.0
2018-11-23,12.0,3500.76,42009.13,13.0,9.0
2018-11-24,13.0,2058.15,26755.96,19.0,10.0
2018-11-25,4.0,1016.36,4065.43,6.0,4.0
2018-11-26,12.0,1523.88,18286.62,17.0,8.0
2018-11-27,19.0,974.2,18509.89,23.0,13.0
2018-11-28,10.0,769.99,7699.9,10.0,4.0
2018-11-29,18.0,3791.46,68246.37,25.0,14.0
2018-11-30,6.0,894.4,5366.41,9.0,5.0
2018-12-01,18.0,877.54,15795.64,15.0,8.0
2018-12-02,21.0,1498.7,31472.65,18.0,10.0
2018-12-03,9.0,1129.73,10167.53,14.0,7.0
2018-12-04,16.0,897.92,14366.72,17.0,11.0
2018-12-05,17.0,1702.3,28939.11,20.0,12.0
2018-12-06,13.0,1172.1,15237.35,14.0,9.0
2018-12-07,6.0,1698.52,10191.12,11.0,6.0
2018-12-08,16.0,3235.35,51765.55,23.0,12.0
2018-12-09,24.0,1253.54,30085.08,33.0,16.0
2018-12-10,6.0,2611.81,15670.85,12.0,6.0
2018-12-11,37.0,4219.66,156127.35,35.0,18.0
2018-12-12,9.0,3831.01,34479.05,13.0,7.0
2018-12-13,17.0,1167.78,19852.18,15.0,8.0
2018-12-14,9.0,2443.98,21995.83,11.0,6.0
2018-12-15,52.0,1472.17,76552.59,22.0,12.0
2018-12-16,26.0,1263.95,32862.69,20.0,9.0
2018-12-17,28.0,1315.94,36846.24,19.0,10.0
2018-12-18,34.0,1324.51,45033.29,21.0,15.0
2018-12-19,386.0,977.37,377265.2,26.0,14.0
2018-12-20,1304.0,767.02,1000193.59,72.0,54.0
2018-12-21,4005.0,717.14,2872163.2,139.0,118.0
2018-12-22,650.0,694.97,451728.17,118.0,97.0
2018-12-23,3074.0,437.5,1344869.66,345.0,331.0
2018-12-24,29.0,1667.44,48355.83,36.0,19.0
2018-12-25,32.0,1562.37,49995.84,32.0,16.0
2018-12-26,10.0,1100.52,11005.16,18.0,9.0
2018-12-27,14.0,895.82,12541.49,18.0,11.0
2018-12-28,15.0,2887.57,43313.49,23.0,13.0
2018-12-29,12.0,856.54,10278.47,17.0,8.0
2018-12-30,14.0,3032.62,42456.65,20.0,11.0
2018-12-31,23.0,1885.87,43374.95,27.0,15.0
2019-01-01,5.0,1502.32,7511.62,9.0,4.0
2019-01-02,6.0,1320.7,7924.21,8.0,4.0
2019-01-03,17.0,1377.76,23421.99,22.0,13.0
2019-01-04,20.0,1535.68,30713.59,30.0,15.0
2019-01-05,15.0,964.6,14468.94,26.0,12.0
2019-01-06,18.0,1222.29,22001.2,24.0,14.0
2019-01-07,10.0,589.24,5892.37,13.0,9.0
2019-01-08,24.0,1384.39,33225.4,32.0,19.0
2019-01-09,20.0,1321.58,26431.53,18.0,13.0
2019-01-10,20.0,1122.25,22445.05,23.0,13.0
2019-01-11,12.0,2781.29,33375.5,19.0,10.0
2019-01-12,31.0,1478.39,45830.09,29.0,19.0
2019-01-13,28.0,2376.09,66530.39,28.0,16.0
2019-01-14,31.0,2260.81,70085.09,30.0,15.0
2019-01-15,20.0,602.62,12052.37,23.0,13.0
2019-01-16,10.0,3896.47,38964.69,16.0,8.0
2019-01-17,11.0,1195.75,13153.27,17.0,10.0
2019-01-18,18.0,1854.2,33375.64,20.0,12.0
2019-01-19,17.0,590.26,10034.45,11.0,7.0
2019-01-20,19.0,2115.99,40203.85,22.0,8.0
2019-01-21,9.0,782.37,7041.35,15.0,8.0
2019-01-22,6.0,467.49,2804.96,11.0,6.0
2019-01-23,9.0,649.93,5849.4,10.0,6.0
2019-01-24,3.0,730.47,2191.41,6.0,3.0
2019-01-25,9.0,2285.81,20572.28,13.0,7.0
2019-01-26,2.0,557.2,1114.41,4.0,2.0
2019-01-27,4.0,5004.7,20018.81,8.0,4.0
2019-01-28,18.0,1698.35,30570.26,25.0,15.0
2019-01-29,6.0,565.32,3391.91,11.0,6.0
2019-01-30,10.0,691.94,6919.37,11.0,4.0
2019-01-31,9.0,1115.39,10038.47,13.0,6.0
2019-02-01,6.0,827.74,4966.43,8.0,4.0
2019-02-02,15.0,1128.65,16929.76,18.0,8.0
2019-02-03,14.0,810.73,11350.28,18.0,9.0
